#{"t_start": 1628130611.9771528, "env_id": null}
r,l,t
6639.0,501,48569.436276
7413.5,501,48571.23772
7047.5,501,48573.070183
6465.0,501,48574.878652
7623.0,501,48576.695004
6445.5,501,48578.499331
5918.0,501,48580.340237
5806.5,501,48582.145749
6150.0,501,48583.969368
6154.5,501,48585.76962
5626.5,501,48587.604287
7494.0,501,48589.414304
5887.5,501,48591.233869
6379.5,501,48593.041215
6814.5,501,48594.874099
6469.0,501,48596.674285
6300.0,501,48598.496205
6918.0,501,48600.296631
7131.0,501,48602.213835
6541.5,501,48604.065274
6536.5,501,48605.884002
6129.0,501,48607.700019
7392.0,501,48609.530574
7039.5,501,48611.357329
5976.5,501,48613.202035
7068.0,501,48615.011474
6216.0,501,48616.871905
7347.0,501,48618.673698
6190.5,501,48620.484413
6681.0,501,48622.291237
7317.0,501,48624.119935
5725.0,501,48625.929087
6254.5,501,48627.741724
5732.5,501,48629.546996
6791.0,501,48631.376929
6718.5,501,48633.179473
7296.0,501,48634.994891
6961.5,501,48636.829077
6868.5,501,48638.661168
6112.5,501,48640.45831
6444.0,501,48642.270984
7180.5,501,48644.093139
6573.0,501,48645.928935
6282.0,501,48647.758236
7245.0,501,48649.564518
6705.0,501,48651.367974
6000.0,501,48653.201351
6117.0,501,48654.997681
6046.5,501,48656.810136
6921.0,501,48658.649727
7471.5,501,48660.4779
6493.5,501,48662.393976
5042.5,501,48664.447898
7398.0,501,48666.362867
6033.0,501,48668.249801
8008.5,501,48670.057532
6613.5,501,48671.875209
7519.5,501,48673.681864
7065.5,501,48675.509856
7029.0,501,48677.31597
7266.0,501,48679.122976
6752.0,501,48680.928766
6200.5,501,48682.764975
7428.0,501,48684.56864
6360.0,501,48686.381512
6586.5,501,48688.182765
6706.5,501,48690.006525
6085.5,501,48691.816267
6670.5,501,48693.629596
6213.0,501,48695.431593
6449.5,501,48697.259913
5952.0,501,48699.057079
4481.0,501,48700.872896
7084.5,501,48702.686458
8029.5,501,48704.518461
6648.0,501,48706.319275
6393.0,501,48708.127688
6372.0,501,48709.923518
6967.5,501,48711.744714
7122.0,501,48713.547847
6948.0,501,48715.364796
6688.5,501,48717.16452
6577.5,501,48719.000633
6843.0,501,48720.804817
6150.0,501,48722.984105
7588.5,501,48724.9138
7704.0,501,48726.772697
7194.0,501,48728.582145
6013.5,501,48730.39376
6945.0,501,48732.200743
7114.5,501,48734.068998
6235.5,501,48735.878803
6871.5,501,48737.693753
7015.5,501,48739.500551
5037.0,501,48741.327431
6433.5,501,48743.140229
6294.0,501,48744.950556
6721.5,501,48746.756773
6396.0,501,48748.588632
5910.0,501,48750.38605
7579.5,501,48752.200436
6416.0,501,48754.003856
7279.5,501,48755.830789
5882.5,501,48757.639639
7462.5,501,48759.452542
6841.5,501,48761.246685
7420.5,501,48763.063657
6696.0,501,48764.861184
7341.0,501,48766.672983
7671.0,501,48768.476195
6016.5,501,48770.30343
7414.5,501,48772.102732
5438.5,501,48773.917744
6981.0,501,48775.718124
7924.5,501,48777.548961
7126.5,501,48779.349576
7350.0,501,48781.16188
6339.0,501,48783.071615
6427.5,501,48784.945607
4513.5,501,48786.77187
7626.0,501,48788.602451
7189.5,501,48790.398572
6469.5,501,48792.224605
7462.5,501,48794.036599
6986.5,501,48795.842593
7281.0,501,48797.661391
7123.5,501,48799.497077
6162.0,501,48801.291461
6763.5,501,48803.108413
6985.5,501,48804.909353
7435.5,501,48806.73545
5845.0,501,48808.53812
6757.5,501,48810.35346
6469.5,501,48812.16113
6815.0,501,48813.98791
6912.0,501,48815.786552
7258.5,501,48817.602707
7404.0,501,48819.402509
6801.0,501,48821.232661
6726.5,501,48823.045424
7254.0,501,48824.866899
7058.0,501,48826.673858
7296.0,501,48828.513947
6876.0,501,48830.315904
7123.5,501,48832.127467
7840.5,501,48833.937085
7006.5,501,48835.764837
7177.5,501,48837.571951
7378.5,501,48839.396606
7368.0,501,48841.205244
6940.5,501,48843.192737
7465.5,501,48845.110728
7383.0,501,48847.003808
7912.5,501,48848.834205
6169.5,501,48850.661726
6355.5,501,48852.487889
5672.0,501,48854.314366
6502.5,501,48856.129583
5595.0,501,48857.958513
5267.5,501,48859.771918
6741.0,501,48861.58906
7402.5,501,48863.4102
5343.0,501,48865.237808
7020.0,501,48867.051824
6858.0,501,48868.857936
6874.5,501,48870.66885
6750.0,501,48872.488138
6783.0,501,48874.296885
7286.0,501,48876.098763
6883.0,501,48877.913836
7831.5,501,48879.739069
7117.5,501,48881.547851
6218.5,501,48883.354093
7344.0,501,48885.167552
6856.5,501,48886.985759
7110.0,501,48888.833257
6942.0,501,48890.641637
6484.5,501,48892.450633
7489.5,501,48894.268281
6801.0,501,48896.079042
5977.5,501,48897.881913
6586.5,501,48899.704262
5554.5,501,48901.527104
6306.0,501,48903.468216
6181.5,501,48905.321479
6190.5,501,48907.138782
6549.5,501,48909.294309
4409.5,501,48911.103454
6114.5,501,48912.906778
6510.0,501,48914.70143
7267.5,501,48916.536507
6634.5,501,48918.361423
5523.0,501,48920.160145
6321.0,501,48922.000653
6897.0,501,48923.825825
6033.0,501,48925.640916
7713.0,501,48927.439295
7063.5,501,48929.251634
5226.0,501,48931.069653
7708.5,501,48932.906647
6906.0,501,48934.705532
7168.5,501,48936.514042
5463.0,501,48938.337499
6814.5,501,48940.182875
6829.5,501,48942.070403
6729.0,501,48943.916178
6504.0,501,48945.732692
5656.5,501,48947.537286
6657.0,501,48949.333211
7188.0,501,48951.140696
6141.5,501,48952.952781
5772.0,501,48954.791337
6670.5,501,48956.582621
7309.5,501,48958.39071
6700.5,501,48960.207947
6754.5,501,48962.02124
6301.5,501,48963.933446
7462.5,501,48965.852939
7284.0,501,48967.729106
8067.0,501,48969.543148
7072.5,501,48971.358603
6515.0,501,48973.218263
6702.0,501,48975.041082
7541.0,501,48976.888858
6330.5,501,48978.690862
7495.0,501,48980.499534
7045.5,501,48982.326459
7362.0,501,48984.141017
6673.5,501,48985.940645
6633.0,501,48987.759027
6516.0,501,48989.574689
7401.0,501,48991.382216
7547.0,501,48993.190349
7470.0,501,48994.998082
6109.5,501,48996.81201
7702.5,501,48998.628672
6756.0,501,49000.434205
7534.5,501,49002.247613
6693.0,501,49004.069156
6805.5,501,49005.884231
5003.5,501,49007.687684
6805.5,501,49009.510295
6342.0,501,49011.333991
6832.5,501,49013.13977
7383.0,501,49014.942779
7194.0,501,49016.747443
5942.0,501,49018.585881
7588.5,501,49020.399979
6228.0,501,49022.289207
5689.5,501,49024.224865
8244.0,501,49026.041782
7689.0,501,49027.825352
6214.5,501,49029.588842
7008.5,501,49031.373302
5794.0,501,49033.160388
6292.0,501,49034.928638
6078.0,501,49036.705221
6970.5,501,49038.490547
6772.5,501,49040.275695
6834.0,501,49042.063344
6688.5,501,49043.829933
7000.5,501,49045.609791
6511.5,501,49047.382762
6904.5,501,49049.158729
7374.0,501,49050.920403
6871.5,501,49052.701862
6774.0,501,49054.484991
6612.0,501,49056.257897
8145.0,501,49058.025135
6799.5,501,49059.798181
6924.0,501,49061.580267
5845.5,501,49063.375295
7284.0,501,49065.137527
6376.5,501,49066.917207
7951.5,501,49068.703324
7012.5,501,49070.47696
6652.5,501,49072.2444
6606.0,501,49074.016706
7591.5,501,49075.804114
6171.0,501,49077.583687
7522.5,501,49079.34619
6969.0,501,49081.120085
7623.0,501,49083.133463
7090.5,501,49084.975995
7513.5,501,49086.778594
6753.0,501,49088.600447
5345.0,501,49090.42855
5593.5,501,49092.270831
7735.5,501,49094.07382
7881.0,501,49095.900777
5691.5,501,49097.727605
7140.0,501,49099.54088
5745.0,501,49101.355758
7029.0,501,49103.178477
6942.0,501,49104.996709
6288.0,501,49106.814035
6919.5,501,49108.623953
6990.0,501,49110.437643
6717.0,501,49112.247658
6220.5,501,49114.064003
7015.5,501,49115.866534
6538.0,501,49117.685405
6319.5,501,49119.497981
7950.0,501,49121.311633
7294.5,501,49123.134691
6561.0,501,49124.941313
7546.5,501,49126.761219
6649.0,501,49128.588992
8202.0,501,49130.394211
7471.5,501,49132.206093
6433.5,501,49134.022279
6311.5,501,49135.834098
6582.0,501,49137.635495
7651.5,501,49139.458621
5334.0,501,49141.283967
8149.5,501,49143.221346
6568.5,501,49145.063924
7586.5,501,49146.973815
7297.5,501,49148.806062
6777.0,501,49150.624747
5148.0,501,49152.445548
6786.0,501,49154.259515
6273.0,501,49156.083462
6597.5,501,49157.923471
6177.0,501,49159.722922
6556.5,501,49161.538364
7348.5,501,49163.36253
6894.0,501,49165.173988
7066.5,501,49166.974173
7924.5,501,49168.798289
6879.0,501,49170.613876
6948.0,501,49172.434787
7332.0,501,49174.238028
6643.5,501,49176.051414
7503.0,501,49177.900749
6755.5,501,49179.710589
6970.5,501,49181.506111
6927.0,501,49183.323451
7639.5,501,49185.147554
6853.5,501,49186.962303
7138.5,501,49188.769274
7471.5,501,49190.585144
7512.0,501,49192.408427
7606.5,501,49194.212263
7536.0,501,49196.043876
7011.0,501,49197.843415
6345.0,501,49199.65533
6739.5,501,49201.470277
7768.5,501,49203.636436
6777.0,501,49205.566144
7110.0,501,49207.408458
7854.0,501,49209.230047
5931.5,501,49211.033771
6792.0,501,49212.86581
5645.0,501,49214.689068
7491.0,501,49216.511341
6555.0,501,49218.315156
7710.0,501,49220.124233
7821.0,501,49221.948546
5911.5,501,49223.763688
7095.0,501,49225.56624
7330.5,501,49227.385943
7432.5,501,49229.212872
7644.0,501,49231.03471
6133.5,501,49232.845149
7218.0,501,49234.665309
6643.5,501,49236.488367
7080.0,501,49238.311302
7378.5,501,49240.110057
7605.0,501,49241.924184
6527.0,501,49243.750406
7226.0,501,49245.566968
7500.0,501,49247.371028
6831.0,501,49249.196283
7566.0,501,49251.021057
7099.5,501,49252.841555
8178.0,501,49254.647404
6604.5,501,49256.463321
6759.0,501,49258.293601
6831.0,501,49260.126602
6849.0,501,49261.933464
7732.5,501,49263.833984
7185.0,501,49265.718817
6489.5,501,49267.543821
8115.0,501,49269.354005
6837.0,501,49271.171368
6801.0,501,49273.009729
6751.5,501,49274.847196
6238.5,501,49276.649425
7374.0,501,49278.462573
6903.0,501,49280.278477
6324.0,501,49282.111521
7698.0,501,49283.914026
7299.0,501,49285.722141
7639.5,501,49287.612862
7240.5,501,49289.589222
6550.5,501,49291.397962
8353.5,501,49293.208386
7935.0,501,49295.027403
6994.5,501,49296.840893
5605.0,501,49298.65354
7669.5,501,49300.474879
7729.5,501,49302.297871
5888.0,501,49304.121649
6445.5,501,49305.926301
7048.5,501,49307.739609
8610.0,501,49309.556408
7455.0,501,49311.366231
6778.0,501,49313.168647
6966.0,501,49314.986104
5801.0,501,49316.812004
7020.0,501,49318.637297
6550.5,501,49320.435003
7360.5,501,49322.247972
6985.5,501,49324.078418
7339.5,501,49326.291792
6926.0,501,49328.177884
7075.5,501,49330.00079
6225.0,501,49331.801866
7728.0,501,49333.599468
6952.5,501,49335.411968
7170.0,501,49337.207065
7783.5,501,49339.015377
6073.5,501,49340.810134
6729.0,501,49342.597343
7263.0,501,49344.403981
7462.0,501,49346.219863
7065.0,501,49348.034303
6633.0,501,49349.820117
6775.5,501,49351.6162
5365.5,501,49353.41346
6920.0,501,49355.208068
6829.5,501,49356.995322
6883.5,501,49358.826571
7903.0,501,49360.627782
7740.0,501,49362.431115
7036.5,501,49364.221943
7596.0,501,49366.014187
6670.5,501,49367.824913
7527.0,501,49369.628609
7048.5,501,49371.417246
7467.0,501,49373.211471
7153.5,501,49375.016766
7667.5,501,49376.821413
6756.0,501,49378.611661
6870.0,501,49380.418235
8190.0,501,49382.22899
7069.5,501,49384.246467
6172.5,501,49386.071302
7818.0,501,49387.898652
7192.5,501,49389.708416
5742.0,501,49391.532249
7765.5,501,49393.327035
6900.0,501,49395.136513
7219.5,501,49396.946301
7128.0,501,49398.746183
5804.5,501,49400.544653
7723.5,501,49402.352158
7249.5,501,49404.163539
7650.0,501,49405.966077
7399.5,501,49407.756008
7875.0,501,49409.557286
6510.0,501,49411.363548
6001.5,501,49413.179562
7909.5,501,49414.968737
5451.0,501,49416.776866
6824.0,501,49418.575899
6165.0,501,49420.376889
7638.0,501,49422.166524
7875.0,501,49423.983557
7863.0,501,49425.795845
7740.0,501,49427.599633
6800.0,501,49429.394345
8101.5,501,49431.195154
7593.0,501,49433.00098
7323.0,501,49434.806552
7797.0,501,49436.591194
6480.0,501,49438.389832
7201.5,501,49440.193709
7374.0,501,49441.995034
7879.5,501,49443.937942
7341.0,501,49445.775994
7150.5,501,49447.687852
6435.0,501,49449.509557
7128.0,501,49451.291667
6834.0,501,49453.109695
5550.0,501,49454.917714
6298.0,501,49456.746282
5878.5,501,49458.547026
6009.0,501,49460.35318
7336.0,501,49462.148245
7696.5,501,49463.95803
6375.0,501,49465.747017
6688.5,501,49467.566401
7487.5,501,49469.376124
7999.5,501,49471.17819
6864.0,501,49472.971018
6184.5,501,49474.780216
6747.0,501,49476.582988
6426.0,501,49478.39153
7452.0,501,49480.175736
5859.0,501,49481.970003
7410.0,501,49483.770319
6943.5,501,49485.565069
6747.0,501,49487.360722
6696.0,501,49489.158238
6817.5,501,49490.965425
6583.5,501,49492.766081
7480.5,501,49494.557178
6042.0,501,49496.358708
6856.5,501,49498.176735
6883.5,501,49499.971049
7251.0,501,49501.757167
6339.0,501,49503.790797
6663.0,501,49505.645401
6707.0,501,49507.485362
6237.0,501,49509.299619
6393.0,501,49511.113899
6922.5,501,49512.952455
8116.5,501,49514.768552
6378.0,501,49516.5759
8058.0,501,49518.41674
6260.0,501,49520.240765
6765.0,501,49522.062411
6201.0,501,49523.87599
7216.5,501,49525.69407
7146.0,501,49527.528711
7935.0,501,49529.347536
7429.5,501,49531.155366
7777.0,501,49532.980712
5764.5,501,49534.798603
7527.0,501,49536.613552
7686.0,501,49538.422474
7575.0,501,49540.242372
6111.0,501,49542.061784
7101.0,501,49543.877844
6603.0,501,49545.680484
6759.0,501,49547.531776
7278.0,501,49549.354081
6667.0,501,49551.169989
6746.0,501,49552.973591
6904.5,501,49554.789467
7329.0,501,49556.612914
5830.5,501,49558.43776
6951.0,501,49560.252609
7290.0,501,49562.073663
8331.0,501,49564.001685
7059.0,501,49565.855646
7237.5,501,49567.690473
7896.0,501,49569.510629
6843.0,501,49571.329128
7870.5,501,49573.17964
7831.5,501,49574.985042
7184.0,501,49576.793394
7278.0,501,49578.631938
7116.0,501,49580.447301
7920.0,501,49582.252812
7789.5,501,49584.071538
7441.5,501,49585.894625
6493.5,501,49587.711094
6344.0,501,49589.519261
6571.5,501,49591.325436
8055.0,501,49593.146194
7192.5,501,49594.958268
5803.0,501,49596.765071
6408.0,501,49598.585636
6630.5,501,49600.404774
7515.0,501,49602.214125
7915.5,501,49604.020965
7062.0,501,49605.832669
7230.0,501,49607.662575
6743.0,501,49609.475605
5043.0,501,49611.277191
6028.5,501,49613.093376
6367.0,501,49614.916714
6704.0,501,49616.734954
6780.0,501,49618.562179
6442.5,501,49620.378119
7117.5,501,49622.204955
6838.5,501,49624.139498
6600.0,501,49626.108733
6507.0,501,49627.948202
5922.0,501,49629.75764
5531.0,501,49631.560646
6139.0,501,49633.36318
6751.5,501,49635.172966
7521.0,501,49636.994693
5265.5,501,49638.822296
7446.0,501,49640.618175
7008.0,501,49642.439624
6333.0,501,49644.262657
6078.0,501,49646.076349
5224.0,501,49647.877828
6630.0,501,49649.696881
6075.0,501,49651.505282
7025.0,501,49653.315628
6538.5,501,49655.119251
6703.5,501,49656.936113
7395.0,501,49658.764859
6501.0,501,49660.575589
6132.0,501,49662.370896
6285.0,501,49664.197053
8085.0,501,49666.019111
8473.5,501,49667.833616
6690.0,501,49669.628355
7119.0,501,49671.441523
7632.0,501,49673.254127
7042.5,501,49675.06665
7021.5,501,49676.860206
6514.5,501,49678.678715
6871.5,501,49680.49613
7728.0,501,49682.31823
6625.0,501,49684.153575
6849.0,501,49686.209615
7725.0,501,49688.06005
5995.5,501,49689.836261
5079.0,501,49691.603695
5954.0,501,49693.376907
6393.0,501,49695.175016
5850.0,501,49696.954831
5423.0,501,49698.736298
7417.5,501,49700.512269
6604.0,501,49702.307942
6411.0,501,49704.091926
7651.5,501,49705.860395
7182.0,501,49707.669062
6511.5,501,49709.460089
7710.0,501,49711.238937
6896.0,501,49713.006889
5518.5,501,49714.785534
7284.0,501,49716.577326
7057.5,501,49718.36498
5869.0,501,49720.130564
7186.5,501,49721.909348
6694.0,501,49723.700703
6346.0,501,49725.478138
6719.5,501,49727.244074
6445.0,501,49729.033536
7582.5,501,49730.82706
5544.0,501,49732.608735
6573.0,501,49734.376698
6519.0,501,49736.155839
6808.5,501,49737.9545
5676.0,501,49739.729288
6835.5,501,49741.503011
6171.0,501,49743.496341
7385.0,501,49745.500835
6855.0,501,49747.453906
5601.5,501,49749.552377
7101.5,501,49751.378373
7488.0,501,49753.204298
6279.0,501,49755.007336
5879.5,501,49756.805086
6471.0,501,49758.611383
3952.5,501,49760.420225
7282.5,501,49762.21375
6029.0,501,49764.013298
6402.0,501,49765.808834
7136.0,501,49767.655168
5689.5,501,49769.451843
7531.5,501,49771.254534
6873.0,501,49773.048493
7612.5,501,49774.866141
7372.5,501,49776.662707
6544.5,501,49778.465459
7128.0,501,49780.27408
6557.0,501,49782.091096
8046.0,501,49783.889528
7296.0,501,49785.694257
7560.0,501,49787.492984
7858.5,501,49789.321509
7014.0,501,49791.114495
8074.5,501,49792.917454
5551.5,501,49794.710029
7942.5,501,49796.528801
7122.0,501,49798.320067
6616.5,501,49800.128069
6483.0,501,49801.924215
7376.5,501,49803.939991
7944.0,501,49805.845554
6474.0,501,49807.656158
7177.5,501,49809.442499
7560.0,501,49811.29302
7147.5,501,49813.096301
5948.5,501,49814.898031
5716.5,501,49816.692398
8441.5,501,49818.519356
7670.0,501,49820.313771
5335.5,501,49822.121621
7499.5,501,49823.921169
6909.0,501,49825.742904
6961.5,501,49827.539277
5747.5,501,49829.345883
7462.0,501,49831.136981
6741.0,501,49832.963908
7659.0,501,49834.755299
6120.0,501,49836.554079
7849.5,501,49838.346376
6643.0,501,49840.162657
7122.0,501,49841.954663
7353.0,501,49843.773081
7503.0,501,49845.572987
7036.5,501,49847.392899
7148.5,501,49849.182744
7531.5,501,49850.981007
7075.0,501,49852.766219
6123.0,501,49854.588238
7098.0,501,49856.379341
7918.5,501,49858.18448
6900.0,501,49859.972804
6006.5,501,49861.794463
7002.5,501,49863.721584
7266.0,501,49865.572472
6948.0,501,49867.379446
6028.5,501,49869.196596
7516.5,501,49870.987996
8350.5,501,49872.796144
7819.5,501,49874.592719
6832.5,501,49876.440664
6745.5,501,49878.233031
8187.0,501,49880.031282
6407.0,501,49881.828996
7290.0,501,49883.644801
7326.0,501,49885.42843
5889.0,501,49887.232149
7144.5,501,49889.058102
7422.0,501,49890.872649
6887.0,501,49892.660557
7743.0,501,49894.464576
7284.0,501,49896.252337
7510.5,501,49898.07027
7950.5,501,49899.876959
7341.0,501,49901.679835
7416.0,501,49903.473963
8158.5,501,49905.297106
6267.0,501,49907.086991
6733.5,501,49908.88335
6334.5,501,49910.677579
7081.5,501,49912.487402
7716.0,501,49914.275108
8025.0,501,49916.102902
5763.0,501,49917.898143
8062.5,501,49919.712403
7107.0,501,49921.505276
5655.5,501,49923.513227
7134.0,501,49925.325384
7227.0,501,49927.167135
7074.0,501,49928.947441
7618.5,501,49930.72949
8029.5,501,49932.524199
7134.0,501,49934.333486
7569.0,501,49936.10809
7219.5,501,49937.899068
7877.0,501,49939.681873
7221.0,501,49941.483382
7962.0,501,49943.273666
7708.5,501,49945.055203
6425.0,501,49946.827959
7537.5,501,49948.635106
6928.5,501,49950.413852
6847.5,501,49952.197762
7927.5,501,49953.979285
8709.0,501,49955.780902
6448.0,501,49957.555735
7455.0,501,49959.341825
7239.0,501,49961.117946
7474.5,501,49962.924884
5763.0,501,49964.703274
7203.0,501,49966.484534
5985.0,501,49968.262115
7198.5,501,49970.060543
7131.0,501,49971.835089
7674.0,501,49973.622133
6379.0,501,49975.406089
7545.0,501,49977.209004
7092.0,501,49978.985257
6462.0,501,49980.766846
8325.0,501,49982.546728
8664.0,501,49984.470429
8316.0,501,49986.341974
7974.0,501,49988.182303
7065.0,501,49989.968484
6293.0,501,49991.773542
8116.0,501,49993.563412
6937.5,501,49995.349022
7876.5,501,49997.14109
6084.0,501,49998.951028
7074.0,501,50000.733147
7227.0,501,50002.535489
7078.5,501,50004.312233
7176.0,501,50006.119749
6375.0,501,50007.897684
6439.5,501,50009.694012
8218.5,501,50011.471754
7216.5,501,50013.26994
7425.0,501,50015.050064
6832.5,501,50016.848131
7066.5,501,50018.635173
8439.0,501,50020.446105
7375.5,501,50022.222239
6769.5,501,50024.015863
6393.0,501,50025.803113
7663.5,501,50027.61069
7542.0,501,50029.397139
6522.5,501,50031.218385
7222.5,501,50032.998761
6421.5,501,50034.805379
8110.5,501,50036.579034
7368.0,501,50038.366825
5119.5,501,50040.14444
6285.5,501,50041.961802
5634.0,501,50043.860759
6017.5,501,50045.683896
6441.0,501,50047.557919
7761.0,501,50049.384624
5709.5,501,50051.156146
8301.0,501,50052.951941
7450.5,501,50054.736151
6372.0,501,50056.535454
7030.5,501,50058.340734
7142.0,501,50060.129206
7460.5,501,50061.936724
6283.5,501,50063.746152
7123.5,501,50065.524023
7828.5,501,50067.316847
7350.0,501,50069.094834
7287.0,501,50070.893909
7962.5,501,50072.676596
7836.0,501,50074.484446
7971.0,501,50076.266627
6940.5,501,50078.080477
7423.5,501,50079.86104
7486.5,501,50081.651283
7483.5,501,50083.433151
7234.5,501,50085.245479
7227.0,501,50087.021753
5425.5,501,50088.810836
6580.5,501,50090.59411
8072.5,501,50092.40204
6427.5,501,50094.179619
7462.5,501,50095.978852
6976.5,501,50097.755227
7068.5,501,50099.567724
7645.5,501,50101.342507
6009.5,501,50103.297392
7018.5,501,50105.166603
7611.0,501,50107.053857
7705.5,501,50108.874493
6709.5,501,50110.699768
7867.5,501,50112.51245
5960.0,501,50114.375608
8077.5,501,50116.187789
6663.0,501,50118.021556
7392.5,501,50119.827583
6066.0,501,50121.662037
6951.0,501,50123.473758
8090.0,501,50125.293545
6462.0,501,50127.100152
6679.5,501,50128.965244
7776.0,501,50130.773263
8164.5,501,50132.593032
7082.0,501,50134.407634
6996.0,501,50136.246429
6265.0,501,50138.059887
7575.0,501,50139.882759
7870.5,501,50141.68967
5664.5,501,50143.531992
6615.0,501,50145.33967
6633.0,501,50147.158797
7999.5,501,50148.969111
5120.5,501,50150.814024
4059.0,501,50152.625214
7476.0,501,50154.447342
5565.0,501,50156.259289
6699.0,501,50158.100295
7527.0,501,50159.907594
8065.5,501,50161.758683
7801.5,501,50163.762337
6337.5,501,50165.607213
7456.5,501,50167.429818
7849.0,501,50169.230339
8622.0,501,50171.006663
7876.5,501,50172.821819
5097.0,501,50174.604623
7594.5,501,50176.395567
7549.5,501,50178.18571
5064.0,501,50179.988478
7221.0,501,50181.760844
7057.0,501,50183.562921
8077.5,501,50185.337298
7636.5,501,50187.137212
5050.5,501,50188.910185
6280.5,501,50190.691805
7206.0,501,50192.465064
6678.0,501,50194.268376
6918.0,501,50196.047162
8005.5,501,50197.83303
7483.5,501,50199.609318
6268.5,501,50201.407985
4080.0,501,50203.182991
7764.0,501,50204.971389
6856.5,501,50206.751453
7867.5,501,50208.557897
5791.5,501,50210.334502
7425.0,501,50212.120715
5443.5,501,50213.897192
8052.0,501,50215.703545
7665.5,501,50217.486441
7096.5,501,50219.279024
7878.0,501,50221.055536
5439.0,501,50222.874161
5780.5,501,50224.823746
6024.0,501,50226.629814
7506.0,501,50228.422563
8176.5,501,50230.220954
7186.5,501,50231.990606
6793.5,501,50233.790437
5515.5,501,50235.566159
6589.5,501,50237.376593
6595.5,501,50239.188275
6097.5,501,50240.97713
6826.5,501,50242.762294
7188.5,501,50244.565076
6429.5,501,50246.337105
7871.5,501,50248.124308
7442.0,501,50249.909229
6250.5,501,50251.704945
7114.5,501,50253.472179
7851.0,501,50255.252645
6221.0,501,50257.029994
7477.5,501,50258.833044
6606.5,501,50260.62278
7444.5,501,50262.407129
6101.5,501,50264.185644
7503.0,501,50265.984103
7167.0,501,50267.764081
6014.5,501,50269.555076
6496.5,501,50271.336123
6453.0,501,50273.139407
7042.0,501,50274.909201
6999.0,501,50276.690845
6799.5,501,50278.460592
6994.0,501,50280.257886
7347.0,501,50282.02596
4997.0,501,50283.930794
6882.0,501,50285.804396
6982.5,501,50287.632302
6565.5,501,50289.415644
5551.5,501,50291.204535
7221.0,501,50293.002185
7450.5,501,50294.80946
6427.0,501,50296.588133
7001.5,501,50298.380121
4833.0,501,50300.152984
7647.0,501,50301.952133
6978.0,501,50303.734482
7638.0,501,50305.526067
6361.5,501,50307.306624
6360.0,501,50309.106716
5648.0,501,50310.875612
7099.5,501,50312.662881
5158.5,501,50314.451721
8271.0,501,50316.256417
7147.5,501,50318.030745
5148.0,501,50319.819706
6145.5,501,50321.597909
7057.5,501,50323.405735
6708.0,501,50325.178369
6775.5,501,50326.971643
6443.0,501,50328.744994
6928.5,501,50330.546152
6294.0,501,50332.324274
4504.0,501,50334.108118
7105.5,501,50335.883162
6928.5,501,50337.693987
6382.5,501,50339.475197
6832.5,501,50341.266078
6418.5,501,50343.073633
6561.0,501,50344.987764
5884.5,501,50346.94389
6837.0,501,50348.753688
6943.5,501,50350.521992
5762.5,501,50352.330221
6840.0,501,50354.122332
7108.5,501,50355.901885
7299.0,501,50357.694649
7474.5,501,50359.503152
6267.0,501,50361.27706
6435.0,501,50363.078535
6202.5,501,50364.855763
6145.5,501,50366.658201
6274.5,501,50368.442064
7003.0,501,50370.239942
6262.5,501,50372.015723
6864.0,501,50373.809125
6417.0,501,50375.582003
6679.5,501,50377.371917
6047.5,501,50379.146469
7180.5,501,50380.982265
5903.5,501,50382.758394
7216.5,501,50384.548983
6972.0,501,50386.323835
6645.0,501,50388.123077
6250.5,501,50389.897028
7050.0,501,50391.694677
6427.5,501,50393.464284
6925.5,501,50395.264588
5965.5,501,50397.046753
5926.0,501,50398.855045
6741.0,501,50400.627662
5693.5,501,50402.447614
6694.5,501,50404.430087
7025.5,501,50406.28539
4954.0,501,50408.08432
6415.5,501,50409.891609
7255.5,501,50411.669954
5932.5,501,50413.484349
5891.5,501,50415.268647
7122.0,501,50417.091948
6687.0,501,50418.866113
7596.0,501,50420.653583
6955.5,501,50422.440079
6024.0,501,50424.250452
5140.0,501,50426.034383
6962.5,501,50427.82738
5770.0,501,50429.613261
5220.0,501,50431.4173
6412.5,501,50433.201601
6816.0,501,50435.00415
4346.0,501,50436.788907
6360.0,501,50438.599167
5601.5,501,50440.378323
5944.0,501,50442.174862
6252.0,501,50443.956862
4587.5,501,50445.765794
4268.0,501,50447.543187
7168.5,501,50449.33681
6984.0,501,50451.117607
5223.0,501,50452.921742
5659.5,501,50454.704642
6259.0,501,50456.532608
5127.0,501,50458.322812
6286.5,501,50460.131365
7425.0,501,50461.912392
5346.5,501,50463.975508
5767.0,501,50465.816519
6340.5,501,50467.683603
5709.0,501,50469.502428
5988.0,501,50471.324021
5433.0,501,50473.151965
6421.5,501,50474.992771
6112.5,501,50476.80182
7221.0,501,50478.643569
5158.5,501,50480.454018
6241.0,501,50482.288342
5968.0,501,50484.101102
7360.5,501,50485.928668
5308.0,501,50487.747888
6515.0,501,50489.603602
4157.5,501,50491.419428
4859.0,501,50493.24716
5230.5,501,50495.063516
4943.5,501,50496.910374
6496.5,501,50498.72207
6556.5,501,50500.555196
4898.0,501,50502.371224
4424.0,501,50504.224572
6217.0,501,50506.035722
4825.5,501,50507.863299
5223.0,501,50509.684123
5820.5,501,50511.536662
4980.0,501,50513.358899
5823.5,501,50515.182393
5744.5,501,50516.993049
