#{"t_start": 1627960620.44219, "env_id": null}
r,l,t
-192.5,501,2418.526878
-150.5,501,2419.83706
-185.5,501,2420.788262
-101.5,501,2422.056793
-113.5,501,2422.972358
-131.5,501,2424.244329
-119.5,501,2425.180849
-59.5,501,2426.410305
-56.5,501,2427.356195
-59.5,501,2428.61906
-126.5,501,2429.568001
-116.5,501,2430.829363
-164.0,501,2431.774692
-107.5,501,2433.010066
-222.5,501,2433.901559
-112.5,501,2435.152929
-184.5,501,2436.084837
-109.5,501,2437.292645
-242.5,501,2438.217027
-153.5,501,2439.505316
-109.5,501,2440.441097
-134.5,501,2441.724303
-188.5,501,2442.676827
-216.5,501,2443.951945
-207.5,501,2444.891881
-79.5,501,2446.166502
-222.5,501,2447.122246
-148.5,501,2448.356864
-112.5,501,2449.336543
-262.5,501,2450.291397
-208.5,501,2451.573235
-112.5,501,2452.541173
-112.5,501,2453.821084
-262.5,501,2454.750039
-109.5,501,2456.027032
-148.5,501,2456.990247
-154.5,501,2458.257062
-262.5,501,2459.166828
-189.5,501,2460.417972
-262.5,501,2461.307366
-189.5,501,2462.486558
-183.5,501,2463.363417
-208.5,501,2464.62124
-106.5,501,2465.516051
-189.5,501,2466.75312
-109.5,501,2467.643883
-97.5,501,2468.874827
-154.5,501,2469.775701
-109.5,501,2471.036489
-147.5,501,2471.926
-189.5,501,2473.195793
-112.5,501,2474.100518
-262.5,501,2475.339275
-262.5,501,2476.229373
-154.5,501,2477.511683
-244.5,501,2478.42973
-112.5,501,2479.679018
-106.5,501,2480.589033
-256.5,501,2481.83008
-208.5,501,2482.750358
-189.5,501,2484.01701
-154.5,501,2484.94086
-112.5,501,2486.188605
-208.5,501,2487.099241
-202.5,501,2488.417659
-208.5,501,2489.329985
-256.5,501,2490.586666
-244.5,501,2491.487248
-154.5,501,2492.716901
-208.5,501,2493.612266
-244.5,501,2494.84075
-256.5,501,2495.740502
-310.5,501,2496.974804
-134.5,501,2497.896547
-262.5,501,2499.134061
-154.5,501,2500.055584
-316.5,501,2500.94115
-310.5,501,2502.162607
-316.5,501,2503.06112
-316.5,501,2504.293213
-310.5,501,2505.204336
-294.5,501,2506.429833
-316.5,501,2507.325588
-262.5,501,2508.535619
-316.5,501,2509.441079
-256.5,501,2510.628721
-208.5,501,2511.507181
-208.5,501,2512.674067
-207.0,501,2513.559472
-316.5,501,2514.76761
-310.5,501,2515.655125
-316.5,501,2516.912394
-316.5,501,2517.81061
-316.5,501,2519.048356
-316.5,501,2519.969912
-316.5,501,2521.235561
-316.5,501,2522.164827
-316.5,501,2523.433292
-316.5,501,2524.354247
-316.5,501,2525.609043
-316.5,501,2526.521682
-154.5,501,2527.759067
-190.5,501,2528.688126
-316.5,501,2529.977311
-262.5,501,2530.913249
-316.5,501,2532.156349
-316.5,501,2533.078597
-316.5,501,2534.339362
-262.5,501,2535.216068
-262.5,501,2536.456966
-316.5,501,2537.370011
-316.5,501,2538.580979
-154.5,501,2539.475768
-316.5,501,2540.719605
-262.5,501,2541.657151
-262.5,501,2542.8873
-316.5,501,2543.822537
-316.5,501,2545.111182
-316.5,501,2546.018648
-316.5,501,2547.277827
-316.5,501,2548.204293
-316.5,501,2549.470586
-316.5,501,2550.409206
-316.5,501,2551.321965
-316.5,501,2552.539525
-316.5,501,2553.398985
-316.5,501,2554.607196
-316.5,501,2555.487233
-316.5,501,2556.73981
-316.5,501,2557.643827
-316.5,501,2558.901958
-316.5,501,2559.825952
-316.5,501,2561.051759
-274.5,501,2561.936664
-316.5,501,2563.155777
-316.5,501,2564.042356
-316.5,501,2565.264767
-316.5,501,2566.16728
-316.5,501,2567.407234
-316.5,501,2568.309983
-316.5,501,2569.539564
-316.5,501,2570.424309
-316.5,501,2571.63934
-316.5,501,2572.538531
-316.5,501,2573.786383
-316.5,501,2574.673183
-316.5,501,2575.877628
-316.5,501,2576.743755
-316.5,501,2577.916214
-316.5,501,2578.807886
-316.5,501,2580.019541
-316.5,501,2580.88866
-316.5,501,2582.094129
-316.5,501,2582.997561
-316.5,501,2584.229125
-316.5,501,2585.100381
-316.5,501,2586.266459
-316.5,501,2587.127976
-316.5,501,2588.357149
-316.5,501,2589.24325
-316.5,501,2590.458708
-316.5,501,2591.329154
-316.5,501,2592.523975
-316.5,501,2593.432778
-316.5,501,2594.68936
-316.5,501,2595.600687
-316.5,501,2596.856157
-316.5,501,2597.745831
-316.5,501,2598.946278
-316.5,501,2599.870645
-316.5,501,2600.756564
-316.5,501,2601.989109
-316.5,501,2602.884541
-316.5,501,2604.096615
-316.5,501,2604.97776
-316.5,501,2606.155047
-316.5,501,2607.065599
-316.5,501,2608.305538
-316.5,501,2609.196181
-316.5,501,2610.436708
-316.5,501,2611.331
-316.5,501,2612.540745
-316.5,501,2613.421889
-316.5,501,2614.652074
-213.0,501,2615.554197
-316.5,501,2616.825379
-141.0,501,2617.789774
-99.0,501,2619.118213
26.0,501,2620.260661
-31.5,501,2621.566518
-31.5,501,2622.50929
-31.5,501,2623.77831
-55.5,501,2624.757754
-55.5,501,2625.975995
-55.5,501,2626.885825
-31.5,501,2628.12188
-55.5,501,2629.046226
-55.5,501,2630.267524
-55.5,501,2631.215453
-55.5,501,2632.436594
-55.5,501,2633.345089
-55.5,501,2634.540925
-55.5,501,2635.43227
-31.5,501,2636.626656
-31.5,501,2637.520979
26.0,501,2638.740001
38.0,501,2639.644727
-60.0,501,2640.871925
-96.0,501,2641.773559
-48.0,501,2642.969295
-72.0,501,2643.885659
-84.0,501,2645.087943
38.0,501,2646.012354
-96.0,501,2647.220862
-96.0,501,2648.150164
-60.0,501,2649.062953
-31.5,501,2650.260554
-99.0,501,2651.155379
26.0,501,2652.316965
-60.0,501,2653.217084
-48.0,501,2654.400037
26.0,501,2655.286109
-31.5,501,2656.477995
-55.5,501,2657.381658
-55.5,501,2658.584024
-55.5,501,2659.477363
-55.5,501,2660.71624
-55.5,501,2661.615599
-31.5,501,2662.830573
-55.5,501,2663.701525
-55.5,501,2664.913157
-55.5,501,2665.806343
2.0,501,2667.033951
-55.5,501,2667.915559
-55.5,501,2669.135035
-31.5,501,2670.045591
26.0,501,2671.257922
-31.5,501,2672.166553
-31.5,501,2673.385202
-55.5,501,2674.295838
-55.5,501,2675.501701
-31.5,501,2676.403216
-31.5,501,2677.623936
-31.5,501,2678.516322
-31.5,501,2679.777158
-55.5,501,2680.679554
-55.5,501,2681.907835
-55.5,501,2682.786062
-55.5,501,2683.965179
-55.5,501,2684.881554
-31.5,501,2686.111132
-55.5,501,2686.962745
-55.5,501,2688.142587
-55.5,501,2689.03284
-55.5,501,2690.207171
-55.5,501,2691.111275
-55.5,501,2692.270129
-55.5,501,2693.203101
-55.5,501,2694.378219
-48.0,501,2695.308325
-55.5,501,2696.496056
-33.0,501,2697.402862
-39.0,501,2698.314661
-6.0,501,2699.515315
-9.0,501,2700.437257
0.0,501,2701.592064
0.0,501,2702.482497
-9.0,501,2703.650907
-9.0,501,2704.572063
-3.0,501,2705.706208
0.0,501,2706.576302
0.0,501,2707.720506
-18.0,501,2708.631918
-18.0,501,2709.777126
-9.0,501,2710.674433
-27.0,501,2711.802426
-45.0,501,2712.683346
-24.0,501,2713.79574
-12.0,501,2714.699492
-9.0,501,2715.804591
-15.0,501,2716.66495
-15.0,501,2717.765917
-18.0,501,2718.652149
-42.0,501,2719.798054
-55.5,501,2720.713884
-36.0,501,2721.859646
-24.0,501,2722.784802
-27.0,501,2723.950416
-30.0,501,2724.875342
-45.0,501,2726.018803
-55.5,501,2726.923899
-55.5,501,2728.049966
-55.5,501,2728.946028
-55.5,501,2730.082871
-55.5,501,2730.960347
-55.5,501,2732.091602
-55.5,501,2732.965106
-55.5,501,2734.078668
-33.0,501,2734.981869
-51.0,501,2736.106649
-55.5,501,2737.019439
-55.5,501,2738.15059
-55.5,501,2739.04081
-55.5,501,2740.179694
-33.0,501,2741.063113
-54.0,501,2742.168971
-9.0,501,2743.091482
-36.0,501,2744.234701
-12.0,501,2745.134608
-15.0,501,2746.009518
-15.0,501,2747.13133
-18.0,501,2748.021989
-30.0,501,2749.159809
-36.0,501,2750.073686
-48.0,501,2751.205598
-54.0,501,2752.09619
-48.0,501,2753.208483
-36.0,501,2754.09308
-15.0,501,2755.234376
-30.0,501,2756.123023
-30.0,501,2757.187315
-39.0,501,2758.038898
-27.0,501,2759.091924
-6.0,501,2759.949198
-15.0,501,2761.011375
-21.0,501,2761.862577
-24.0,501,2763.00488
-21.0,501,2763.960302
-30.0,501,2765.11399
-12.0,501,2766.023662
-30.0,501,2767.173274
-33.0,501,2768.084449
-27.0,501,2769.237735
-3.0,501,2770.150988
-24.0,501,2771.273556
-18.0,501,2772.201509
-12.0,501,2773.375052
-36.0,501,2774.293728
-15.0,501,2775.462247
-3.0,501,2776.38783
-9.0,501,2777.547622
-12.0,501,2778.440686
-12.0,501,2779.595713
-39.0,501,2780.525655
-24.0,501,2781.690864
-18.0,501,2782.655163
-15.0,501,2783.89172
-30.0,501,2784.833207
-33.0,501,2786.017276
-42.0,501,2786.965254
-39.0,501,2788.110282
-9.0,501,2789.049115
-18.0,501,2790.212458
-39.0,501,2791.170399
-15.0,501,2792.397362
-55.5,501,2793.364498
-45.0,501,2794.329432
-48.0,501,2795.51549
-33.0,501,2796.480988
-18.0,501,2797.619892
-27.0,501,2798.55251
-33.0,501,2799.727732
-54.0,501,2800.669516
-55.5,501,2801.926131
-39.0,501,2802.937767
-27.0,501,2804.151666
-24.0,501,2805.121989
-9.0,501,2806.363146
-18.0,501,2807.304006
-6.0,501,2808.51348
-6.0,501,2809.456615
-9.0,501,2810.636426
-6.0,501,2811.550489
-3.0,501,2812.770327
0.0,501,2813.710662
0.0,501,2814.905378
-3.0,501,2815.834967
-9.0,501,2816.990781
-6.0,501,2817.937795
-12.0,501,2819.117466
-18.0,501,2820.056517
-15.0,501,2821.231417
-24.0,501,2822.160198
-18.0,501,2823.313813
-9.0,501,2824.233774
-3.0,501,2825.475166
-9.0,501,2826.393299
-15.0,501,2827.570915
-27.0,501,2828.497205
-21.0,501,2829.641021
-33.0,501,2830.516197
-30.0,501,2831.616338
-39.0,501,2832.524322
-42.0,501,2833.681828
-55.5,501,2834.599744
-55.5,501,2835.76812
-55.5,501,2836.684868
-55.5,501,2837.835418
-42.0,501,2838.710325
-42.0,501,2839.882081
-42.0,501,2840.860175
-39.0,501,2842.032604
-39.0,501,2842.976245
-30.0,501,2843.915661
-30.0,501,2845.086157
-15.0,501,2846.00838
-33.0,501,2847.166925
-30.0,501,2848.11675
-21.0,501,2849.260056
-33.0,501,2850.216932
-30.0,501,2851.424234
-33.0,501,2852.387397
-15.0,501,2853.576532
-30.0,501,2854.528083
-27.0,501,2855.660378
-24.0,501,2856.578245
-39.0,501,2857.85141
-55.5,501,2858.781726
-55.5,501,2859.972863
-55.5,501,2860.91905
-55.5,501,2862.044942
-55.5,501,2862.933755
-55.5,501,2864.06174
-55.5,501,2864.983069
-55.5,501,2866.08799
-55.5,501,2866.97938
-36.0,501,2868.133262
-55.5,501,2869.023424
-55.5,501,2870.214441
-55.5,501,2871.119746
-55.5,501,2872.251102
-55.5,501,2873.142249
-55.5,501,2874.257091
-55.5,501,2875.159044
-48.0,501,2876.323527
-55.5,501,2877.231435
-55.5,501,2878.338098
-55.5,501,2879.27248
-55.5,501,2880.430965
-55.5,501,2881.358947
-55.5,501,2882.558318
-55.5,501,2883.480455
-55.5,501,2884.609667
-55.5,501,2885.506115
-55.5,501,2886.629481
-55.5,501,2887.578219
-55.5,501,2888.791083
-55.5,501,2889.765378
-55.5,501,2890.72216
-55.5,501,2891.925345
-55.5,501,2892.851427
-55.5,501,2894.031424
-55.5,501,2894.959685
-55.5,501,2896.165977
-55.5,501,2897.091648
-55.5,501,2898.258003
-55.5,501,2899.169703
-55.5,501,2900.328457
-55.5,501,2901.25905
-55.5,501,2902.426219
-55.5,501,2903.393822
-55.5,501,2904.585343
-55.5,501,2905.488564
-55.5,501,2906.632859
-55.5,501,2907.530766
-55.5,501,2908.716959
-55.5,501,2909.639202
-55.5,501,2910.768358
-55.5,501,2911.683646
-55.5,501,2912.81419
-55.5,501,2913.705888
-55.5,501,2914.853931
-55.5,501,2915.778836
-55.5,501,2916.91507
-55.5,501,2917.821571
-55.5,501,2918.965573
-55.5,501,2919.878779
-55.5,501,2921.00512
-55.5,501,2921.878587
-55.5,501,2922.971458
-55.5,501,2923.861361
-55.5,501,2925.034043
-55.5,501,2925.984051
-55.5,501,2927.175034
-55.5,501,2928.079861
-55.5,501,2929.266375
-55.5,501,2930.169609
-55.5,501,2931.370892
-55.5,501,2932.298272
-55.5,501,2933.476671
-55.5,501,2934.431752
-55.5,501,2935.57155
-55.5,501,2936.493347
-55.5,501,2937.648509
-55.5,501,2938.560162
-55.5,501,2939.478942
-55.5,501,2940.651765
-48.0,501,2941.560976
-48.0,501,2942.70584
-51.0,501,2943.60765
-55.5,501,2944.722682
-55.5,501,2945.626322
-55.5,501,2946.809146
-55.5,501,2947.727184
-55.5,501,2948.89784
-55.5,501,2949.813664
-55.5,501,2950.989877
-55.5,501,2951.909258
-55.5,501,2953.106264
-55.5,501,2954.033967
-55.5,501,2955.201022
-55.5,501,2956.107486
-55.5,501,2957.26348
-55.5,501,2958.167281
-55.5,501,2959.336938
-55.5,501,2960.243793
-55.5,501,2961.416993
-55.5,501,2962.317962
-55.5,501,2963.449482
-55.5,501,2964.360275
-55.5,501,2965.501091
-55.5,501,2966.374883
-55.5,501,2967.467361
-55.5,501,2968.381299
-55.5,501,2969.507603
-55.5,501,2970.4174
-55.5,501,2971.560554
-55.5,501,2972.449975
-55.5,501,2973.599364
-55.5,501,2974.522694
-55.5,501,2975.670243
-55.5,501,2976.588159
-55.5,501,2977.736139
-55.5,501,2978.65066
-55.5,501,2979.795195
-55.5,501,2980.716973
-55.5,501,2981.846631
-55.5,501,2982.779644
-55.5,501,2983.947552
-55.5,501,2984.886581
-55.5,501,2986.024889
-55.5,501,2986.967264
-55.5,501,2987.885077
-55.5,501,2989.02785
-55.5,501,2989.961202
-55.5,501,2991.117427
-55.5,501,2992.029274
-55.5,501,2993.172055
-55.5,501,2994.060695
-55.5,501,2995.204835
-55.5,501,2996.095706
-55.5,501,2997.221884
-55.5,501,2998.109454
-55.5,501,2999.241998
-55.5,501,3000.133255
-55.5,501,3001.273391
-55.5,501,3002.173166
-55.5,501,3003.319601
-55.5,501,3004.218044
-55.5,501,3005.385305
-55.5,501,3006.271031
-55.5,501,3007.40315
-55.5,501,3008.286776
-55.5,501,3009.42103
-55.5,501,3010.35213
-55.5,501,3011.519963
-55.5,501,3012.433358
-55.5,501,3013.576515
-55.5,501,3014.477736
-55.5,501,3015.632019
-55.5,501,3016.511865
-55.5,501,3017.613181
-55.5,501,3018.464147
-55.5,501,3019.610014
-55.5,501,3020.500645
-55.5,501,3021.626071
-55.5,501,3022.51517
-55.5,501,3023.651248
-55.5,501,3024.559965
-55.5,501,3025.694164
-55.5,501,3026.59683
-55.5,501,3027.718554
-55.5,501,3028.657272
-55.5,501,3029.786185
-55.5,501,3030.703641
-55.5,501,3031.853805
-55.5,501,3032.749335
-55.5,501,3033.859354
-55.5,501,3034.773703
-55.5,501,3035.668483
-55.5,501,3036.822052
-55.5,501,3037.76543
-55.5,501,3038.905788
-55.5,501,3039.842447
-55.5,501,3040.978569
-55.5,501,3041.857304
-55.5,501,3042.99002
-55.5,501,3043.937756
-55.5,501,3045.056469
-55.5,501,3045.979681
-55.5,501,3047.156521
-55.5,501,3048.05918
-55.5,501,3049.163957
-55.5,501,3050.028235
-55.5,501,3051.157429
-55.5,501,3052.064175
-55.5,501,3053.212199
-55.5,501,3054.106071
-55.5,501,3055.262724
-55.5,501,3056.177419
-55.5,501,3057.326474
-55.5,501,3058.244673
-55.5,501,3059.384458
-55.5,501,3060.287756
-55.5,501,3061.429651
-55.5,501,3062.334439
-55.5,501,3063.481085
-55.5,501,3064.397874
-55.5,501,3065.536998
-55.5,501,3066.456989
-51.0,501,3067.600379
-54.0,501,3068.518564
-24.0,501,3069.651661
-15.0,501,3070.571189
-12.0,501,3071.732673
-3.0,501,3072.641848
-6.0,501,3073.761457
-18.0,501,3074.622606
-3.0,501,3075.666641
-21.0,501,3076.529424
-15.0,501,3077.6348
0.0,501,3078.550562
-3.0,501,3079.674284
-12.0,501,3080.556019
-9.0,501,3081.458457
-48.0,501,3082.610394
-9.0,501,3083.509551
-55.5,501,3084.683217
-42.0,501,3085.597003
-33.0,501,3086.736263
-33.0,501,3087.633821
-48.0,501,3088.79838
-51.0,501,3089.716014
-9.0,501,3090.88804
-6.0,501,3091.81898
-12.0,501,3092.983696
-12.0,501,3093.909969
-24.0,501,3095.116496
-18.0,501,3096.06245
-21.0,501,3097.249214
-24.0,501,3098.168634
-9.0,501,3099.343581
-6.0,501,3100.258205
-24.0,501,3101.430008
-30.0,501,3102.332416
-42.0,501,3103.483438
-55.5,501,3104.37908
-54.0,501,3105.534269
-55.5,501,3106.441615
-55.5,501,3107.602466
-55.5,501,3108.523855
-55.5,501,3109.698355
-55.5,501,3110.610193
-55.5,501,3111.77075
-33.0,501,3112.67241
-21.0,501,3113.824534
-15.0,501,3114.735284
-27.0,501,3115.928505
-18.0,501,3116.82413
-45.0,501,3117.968658
-9.0,501,3118.868929
-39.0,501,3119.983504
-15.0,501,3120.865704
-21.0,501,3122.079741
-54.0,501,3123.043208
-45.0,501,3124.244186
-55.5,501,3125.170423
-55.5,501,3126.38945
-55.5,501,3127.320389
-55.5,501,3128.495875
-55.5,501,3129.440477
-55.5,501,3130.398491
-55.5,501,3131.524349
-55.5,501,3132.433437
-55.5,501,3133.569108
-55.5,501,3134.53904
-55.5,501,3135.790974
-55.5,501,3136.72549
-55.5,501,3137.903685
-55.5,501,3138.851855
-55.5,501,3140.050847
-55.5,501,3140.992017
-55.5,501,3142.216403
-55.5,501,3143.146033
-55.5,501,3144.318109
-55.5,501,3145.277057
-55.5,501,3146.491557
-55.5,501,3147.437286
-55.5,501,3148.660686
-55.5,501,3149.601337
-55.5,501,3150.737502
-55.5,501,3151.702042
-55.5,501,3152.883131
-55.5,501,3153.799463
-55.5,501,3154.935792
-55.5,501,3155.896514
-55.5,501,3157.077863
-55.5,501,3158.03469
-55.5,501,3159.234157
-55.5,501,3160.185356
-55.5,501,3161.381655
-55.5,501,3162.325308
-55.5,501,3163.511874
-55.5,501,3164.502064
-55.5,501,3165.68224
-55.5,501,3166.6242
-55.5,501,3167.832456
-55.5,501,3168.789495
-55.5,501,3169.977646
-55.5,501,3170.936711
-55.5,501,3172.141508
-55.5,501,3173.058835
-55.5,501,3174.273005
-55.5,501,3175.196625
-55.5,501,3176.343324
-55.5,501,3177.276676
-55.5,501,3178.410649
-55.5,501,3179.334006
-55.5,501,3180.245119
-55.5,501,3181.47512
-55.5,501,3182.385464
-55.5,501,3183.53466
-55.5,501,3184.457638
-55.5,501,3185.624697
-55.5,501,3186.525004
-55.5,501,3187.693652
-55.5,501,3188.590091
-55.5,501,3189.746018
-55.5,501,3190.634024
-55.5,501,3191.75477
-55.5,501,3192.653403
-55.5,501,3193.820177
-55.5,501,3194.732752
-55.5,501,3195.865147
-55.5,501,3196.733149
-55.5,501,3197.870095
-55.5,501,3198.769353
-55.5,501,3199.924917
-55.5,501,3200.830524
-55.5,501,3201.991816
-55.5,501,3202.916116
-55.5,501,3204.047944
-55.5,501,3204.961262
-55.5,501,3206.117886
-55.5,501,3207.004189
-55.5,501,3208.102413
-55.5,501,3208.960001
-55.5,501,3210.053988
-55.5,501,3210.963084
-55.5,501,3212.124395
-55.5,501,3213.032294
-55.5,501,3214.166011
-55.5,501,3215.096896
-55.5,501,3216.288973
-55.5,501,3217.217808
-55.5,501,3218.367441
-55.5,501,3219.273863
-55.5,501,3220.428418
-55.5,501,3221.354058
-55.5,501,3222.500178
-55.5,501,3223.424062
-55.5,501,3224.564231
-55.5,501,3225.499919
-55.5,501,3226.594615
-55.5,501,3227.497853
-55.5,501,3228.394424
-55.5,501,3229.589227
-55.5,501,3230.519224
-55.5,501,3231.719564
-55.5,501,3232.639469
-55.5,501,3233.834758
-55.5,501,3234.794895
-55.5,501,3235.990379
-55.5,501,3236.885578
-55.5,501,3237.995343
-55.5,501,3238.868503
-55.5,501,3239.995065
-55.5,501,3240.92463
-55.5,501,3242.140548
-55.5,501,3243.123962
-55.5,501,3244.344897
-55.5,501,3245.271703
-55.5,501,3246.476049
-55.5,501,3247.397423
-55.5,501,3248.576878
-55.5,501,3249.538642
-55.5,501,3250.697142
-55.5,501,3251.657181
-55.5,501,3252.782136
-55.5,501,3253.669827
-55.5,501,3254.808651
-55.5,501,3255.727064
-55.5,501,3256.918044
-55.5,501,3257.835173
-55.5,501,3259.032484
-55.5,501,3259.925416
-55.5,501,3261.11657
-55.5,501,3262.058267
-55.5,501,3263.272264
-55.5,501,3264.22974
-55.5,501,3265.504375
-55.5,501,3266.414824
-55.5,501,3267.605697
-55.5,501,3268.551516
-55.5,501,3269.781547
-55.5,501,3270.717021
-55.5,501,3271.967369
-55.5,501,3272.889559
-55.5,501,3274.068177
-55.5,501,3275.146483
-55.5,501,3276.109365
-55.5,501,3277.332102
-55.5,501,3278.257109
-55.5,501,3279.433983
-55.5,501,3280.367069
-55.5,501,3281.541013
-55.5,501,3282.483162
-55.5,501,3283.743419
-55.5,501,3284.688597
-55.5,501,3285.883689
-55.5,501,3286.830295
-55.5,501,3288.059135
-55.5,501,3288.994422
-55.5,501,3290.176056
-55.5,501,3291.147235
-55.5,501,3292.337747
-55.5,501,3293.271971
-55.5,501,3294.479913
-55.5,501,3295.425941
-55.5,501,3296.63298
-55.5,501,3297.589476
-55.5,501,3298.776177
-55.5,501,3299.70916
-55.5,501,3300.916024
-55.5,501,3301.839511
-55.5,501,3303.041984
-55.5,501,3303.965869
-55.5,501,3305.162297
-55.5,501,3306.087689
-55.5,501,3307.248758
-55.5,501,3308.13902
-55.5,501,3309.317974
-55.5,501,3310.279358
-55.5,501,3311.537648
-55.5,501,3312.493141
-55.5,501,3313.663043
-55.5,501,3314.598707
-55.5,501,3315.817841
-55.5,501,3316.798594
-55.5,501,3317.956127
-55.5,501,3318.900188
-55.5,501,3320.088624
-55.5,501,3321.04368
-55.5,501,3322.251801
-55.5,501,3323.20256
-55.5,501,3324.374645
-55.5,501,3325.294843
-55.5,501,3326.234801
-55.5,501,3327.47816
-55.5,501,3328.38711
-55.5,501,3329.591429
-55.5,501,3330.507213
-55.5,501,3331.699955
-55.5,501,3332.616979
-55.5,501,3333.795291
-55.5,501,3334.710728
-55.5,501,3335.955483
-55.5,501,3336.866116
-55.5,501,3338.074779
-55.5,501,3338.998858
-55.5,501,3340.174978
-55.5,501,3341.086022
-55.5,501,3342.264136
-55.5,501,3343.166499
-55.5,501,3344.341096
-55.5,501,3345.226803
-55.5,501,3346.421408
-55.5,501,3347.347116
-55.5,501,3348.509912
-55.5,501,3349.384577
-55.5,501,3350.597924
-55.5,501,3351.486575
-55.5,501,3352.65545
-55.5,501,3353.541883
-55.5,501,3354.708823
-55.5,501,3355.601528
-55.5,501,3356.736435
-55.5,501,3357.622476
-55.5,501,3358.753019
-55.5,501,3359.63882
-55.5,501,3360.827087
-55.5,501,3361.732937
-55.5,501,3362.872211
-55.5,501,3363.769513
-55.5,501,3364.91544
-55.5,501,3365.781024
-55.5,501,3366.924265
-55.5,501,3367.832062
-55.5,501,3368.998188
-55.5,501,3369.912519
-55.5,501,3371.036325
-55.5,501,3371.908824
-55.5,501,3372.975876
-55.5,501,3373.855049
-55.5,501,3374.779425
-55.5,501,3375.8881
-55.5,501,3376.773588
-55.5,501,3377.972275
-55.5,501,3378.889902
-55.5,501,3380.097819
-55.5,501,3381.052959
-55.5,501,3382.183851
-55.5,501,3383.17955
-55.5,501,3384.36613
-55.5,501,3385.316292
-55.5,501,3386.531512
-55.5,501,3387.458719
-55.5,501,3388.608021
-55.5,501,3389.481411
-55.5,501,3390.615825
-55.5,501,3391.523446
-55.5,501,3392.687255
-55.5,501,3393.625261
-55.5,501,3394.84055
-55.5,501,3395.76351
-55.5,501,3396.908707
-55.5,501,3397.834832
-55.5,501,3398.981337
-55.5,501,3399.888428
-55.5,501,3401.0737
-55.5,501,3402.026367
-55.5,501,3403.254777
-55.5,501,3404.196086
-55.5,501,3405.377123
-55.5,501,3406.321647
-55.5,501,3407.574413
-55.5,501,3408.491682
-55.5,501,3409.728341
-55.5,501,3410.710817
-55.5,501,3411.983587
-55.5,501,3412.954016
-55.5,501,3414.08602
-55.5,501,3415.014081
-55.5,501,3416.183846
-55.5,501,3417.116237
-55.5,501,3418.32351
-55.5,501,3419.275715
-55.5,501,3420.456375
-55.5,501,3421.39072
-55.5,501,3422.575342
-55.5,501,3423.478942
-55.5,501,3424.39781
-55.5,501,3425.586981
-55.5,501,3426.49225
-55.5,501,3427.668656
-55.5,501,3428.567173
-55.5,501,3429.716836
-55.5,501,3430.613264
-55.5,501,3431.78958
-55.5,501,3432.696101
-55.5,501,3433.873567
-55.5,501,3434.783319
-55.5,501,3436.011051
-55.5,501,3436.942532
-55.5,501,3438.163727
-55.5,501,3439.084397
-55.5,501,3440.23151
-55.5,501,3441.162076
-55.5,501,3442.355549
-55.5,501,3443.326526
-55.5,501,3444.524556
-55.5,501,3445.425776
-55.5,501,3446.545987
-55.5,501,3447.454226
-55.5,501,3448.620254
-55.5,501,3449.559146
-55.5,501,3450.776869
-55.5,501,3451.700209
-55.5,501,3452.874976
-55.5,501,3453.813064
-55.5,501,3454.982804
-55.5,501,3455.918191
-55.5,501,3457.12076
-55.5,501,3458.019653
-55.5,501,3459.167225
-55.5,501,3460.075624
-55.5,501,3461.277151
-55.5,501,3462.162828
-55.5,501,3463.316962
-55.5,501,3464.235972
-55.5,501,3465.403348
-55.5,501,3466.32648
-55.5,501,3467.502301
-55.5,501,3468.432178
-51.0,501,3469.643037
-55.5,501,3470.594941
-55.5,501,3471.735854
-55.5,501,3472.643925
-55.5,501,3473.554476
-55.5,501,3474.705859
-45.0,501,3475.620644
-33.0,501,3476.808894
-33.0,501,3477.76603
-55.5,501,3478.912475
-55.5,501,3479.826205
-30.0,501,3481.01809
-42.0,501,3481.96695
-51.0,501,3483.188508
-55.5,501,3484.103058
-55.5,501,3485.338408
-55.5,501,3486.259206
-55.5,501,3487.41147
-55.5,501,3488.322998
-55.5,501,3489.491587
-48.0,501,3490.393386
-45.0,501,3491.528676
-18.0,501,3492.436635
-15.0,501,3493.620003
-12.0,501,3494.540767
-6.0,501,3495.685571
-9.0,501,3496.571653
-3.0,501,3497.711795
-9.0,501,3498.61918
-3.0,501,3499.742848
-6.0,501,3500.657997
-36.0,501,3501.787844
-39.0,501,3502.699725
-45.0,501,3503.835499
-48.0,501,3504.737304
-55.5,501,3505.860599
-55.5,501,3506.746652
-55.5,501,3507.875877
-55.5,501,3508.787803
-55.5,501,3509.929965
-55.5,501,3510.838906
-48.0,501,3512.026604
-27.0,501,3512.914086
-36.0,501,3514.034964
-3.0,501,3514.958022
-15.0,501,3516.136219
-18.0,501,3517.06587
-15.0,501,3518.255191
-3.0,501,3519.17762
-6.0,501,3520.086556
-45.0,501,3521.191905
-36.0,501,3522.084308
-12.0,501,3523.247543
-12.0,501,3524.159127
-6.0,501,3525.325163
0.0,501,3526.212167
-9.0,501,3527.372333
-9.0,501,3528.258749
0.0,501,3529.409941
0.0,501,3530.328278
0.0,501,3531.485811
0.0,501,3532.385437
0.0,501,3533.543354
0.0,501,3534.460376
0.0,501,3535.613205
0.0,501,3536.527263
-12.0,501,3537.671846
-6.0,501,3538.569951
0.0,501,3539.732377
-3.0,501,3540.622078
0.0,501,3541.794416
0.0,501,3542.709017
